



"Microwave Link Report"
"Save Time:04/11/2025 23:26:42"
"User Name:admin"
"Data Source:NE"

"Total 557 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
l-10,,6398-RTN392172_ASLANKOY,48-172,6-ISV3,1(RTNIF-1),,6324-RTN392175_LEFKOSA_TD_VIP2,48-175,5-ISV3,1(RTNIF-1),Hybrid(453Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,1,906,0,H,H,-,-,-,-,15,15,"[14921.000,15145.000]","[14501.000,14725.000]",XMC-2,XMC-2,TX high,TX low,14949.000,14529.000,"2E1,56MHz,1024QAMLight","2E1,56MHz,1024QAMLight",24.00,24.00,18.90,19.00,-10.00,-10.00,-39.50,-40.90,19.00,19.00,18.90,18.90,-38.50,-39.40,-48.20,-48.30,2,2,0,0,0.00,0.00,448.101,448.101,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,153,-,1,1,PLA,PLA,Slave,Slave
l-3,,6426-RTN392190_DEMIRHAN,48-190,3-ISV3,1(RTNIF-1),,6324-RTN392183_LEFKOSA_TD_VIP2,48-183,4-ISV3,1(RTNIF-1),Hybrid(182Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,364,364,H,H,-,-,-,-,7,7,"[7484.000,7568.000]","[7729.000,7813.000]",XMC-2,XMC-2,TX low,TX high,7526.000,7771.000,"0E1,28MHz,256QAM","0E1,28MHz,256QAM",25.50,25.50,22.90,24.90,-10.00,-10.00,-42.70,-46.50,23.00,25.00,22.80,24.90,-41.40,-44.40,-46.40,-50.20,0,0,0,0,-,-,181.118,181.118,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,162,-,2,2,/,/,Slave,Slave
l-4,,6426-RTN392190_DEMIRHAN,48-190,5-ISV3,1(RTNIF-1),,6324-RTN392183_LEFKOSA_TD_VIP2,48-183,6-ISV3,1(RTNIF-1),Hybrid(182Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,364,364,V,V,-,-,-,-,7,7,"[7484.000,7568.000]","[7729.000,7813.000]",XMC-2,XMC-2,TX low,TX high,7526.000,7771.000,"0E1,28MHz,256QAM","0E1,28MHz,256QAM",25.50,25.50,24.90,24.90,-10.00,-10.00,-42.80,-46.50,25.00,25.00,22.90,22.90,-41.60,-43.80,-46.40,-50.30,0,0,0,0,-,-,181.118,181.118,366708,374248,0,0,5819,250,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,163,-,2,2,/,/,Master,Master
1639-BESPARMAK-178-3-ISV3-1(IFE-1)-6366-LEFKOSE-TD-183-3-ISV3-1(IFE-1),,1639-RTN392178_BESPARMAK,48-178,3-ISV3,1(RTNIF-1),,6324-RTN392183_LEFKOSA_TD_VIP2,48-183,3-ISV3,1(RTNIF-1),Hybrid(226Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,452,452,V,V,-,-,-,-,10,10,"[10556.000,10587.000]","[10647.000,10678.000]",XMC-2,XMC-2,TX low,TX high,10570.500,10661.500,"5E1,28MHz,1024QAMLight","5E1,28MHz,1024QAMLight",19.00,19.00,18.50,18.50,-10.00,-10.00,-41.90,-41.90,18.60,18.60,18.40,18.40,-41.40,-41.50,-47.40,-47.40,5,5,0,0,0.00,0.00,214.339,214.339,371,238905,0,0,181,173,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,177,-,1,1,PLA,/,Master,Master
l-3,,1526-RTN392173_DORTYOL_TD,48-173,6-ISV3,1(RTNIF-1),,1218-RTN392182_CANAKKALE,48-182,5-ISV3,1(RTNIF-1),Hybrid(432Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,1,864,0,H,H,-,-,-,-,15,15,"[14718.000,14928.000]","[15138.000,15348.000]",XMC-2,XMC-2,TX low,TX high,14893.000,15313.000,"2E1,56MHz,1024QAM","2E1,56MHz,1024QAM",22.00,22.00,20.90,18.90,-10.00,-10.00,-34.70,-32.00,/,/,/,/,/,/,/,/,2,2,0,0,0.00,0.00,426.834,426.834,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,194,-,3,3,PLA,PLA,Slave,Slave
l-1,,6324-RTN392225_LEFKOSA_TD_VIP2,48-225,3-ISV3,1(RTNIF-1),,6434-RTN39222411_ZET_KARTING,48-22411,3-ISV3,1(RTNIF-1),Hybrid(432Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,864,864,H,H,-,-,-,-,15,15,"[14718.000,14928.000]","[15138.000,15348.000]",XMC-2,XMC-2,TX low,TX high,14753.000,15173.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",24.00,24.00,19.00,18.90,-10.00,-10.00,-34.60,-35.00,19.00,19.00,18.90,18.90,-33.90,-34.20,-42.00,-42.00,0,0,0,0,-,-,430.972,430.972,148430,489975,0,0,21197,85336,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,197,-,1,1,PLA,PLA,Master,Master
l-2,,6324-RTN392225_LEFKOSA_TD_VIP2,48-225,5-ISV3,1(RTNIF-1),,6434-RTN39222411_ZET_KARTING,48-22411,5-ISV3,1(RTNIF-1),Hybrid(432Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,864,864,V,V,-,-,-,-,15,15,"[14718.000,14928.000]","[15138.000,15348.000]",XMC-2,XMC-2,TX low,TX high,14753.000,15173.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",24.00,24.00,18.90,18.90,-10.00,-10.00,-34.10,-33.50,19.00,19.00,18.90,18.90,-33.40,-32.50,-42.00,-41.20,0,0,0,0,-,-,430.972,430.972,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,198,-,1,1,PLA,PLA,Slave,Slave
l-3,,6324-RTN392183_LEFKOSA_TD_VIP2,48-183,5-ISV3,1(RTNIF-1),,1639-RTN392178_BESPARMAK,48-178,5-ISV3,1(RTNIF-1),Hybrid(226Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,452,452,H,H,-,-,-,-,10,10,"[10647.000,10678.000]","[10556.000,10587.000]",XMC-2,XMC-2,TX high,TX low,10661.500,10570.500,"5E1,28MHz,1024QAMLight","5E1,28MHz,1024QAMLight",19.00,19.00,18.50,18.50,-10.00,-10.00,-41.70,-42.50,18.60,18.60,18.40,18.40,-41.30,-41.90,-48.00,-48.50,5,5,0,0,0.00,0.00,214.339,214.339,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,199,-,1,1,/,PLA,Slave,Slave
l-1,,1101-RTN392111_GONYELI_SITESI,48-111,3-IFU2,1(RTNIF-1),,6434-RTN39222411_ZET_KARTING,48-22411,4-IFU2,1(RTNIF-1),Hybrid(183Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",HP,HP,TX high,TX low,38416.000,37156.000,"1E1,28MHz,256QAM","1E1,28MHz,256QAM",20.00,20.00,15.00,15.00,-10.00,-10.00,-38.50,-41.10,17.00,15.00,15.00,15.00,-37.70,-41.00,-63.10,-67.40,1,1,0,0,0.00,0.00,180.247,180.247,185060,82126,0,0,26457,3379,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,200,-,/,/,/,/,/,/
l-2,,9211-RTN3921453_BTHK_OFIS,48-1453,3-IFU2,1(RTNIF-1),,6324-RTN3921452_LEFKOSA_TD_VIP2,48-1452,2-IFU2,1(RTNIF-1),Hybrid(183Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-2,XMC-2,TX low,TX high,22316.000,23324.000,"5E1,28MHz,256QAM","5E1,28MHz,256QAM",15.00,15.00,14.90,14.90,-10.00,-10.00,-27.20,-27.30,/,15.00,/,14.60,/,-22.70,/,-37.00,5,5,0,0,0.00,0.00,171.976,171.976,1738,241,0,1,4,3,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,201,-,/,/,/,/,/,/
l-3,,1619-RTN392323_YENIERENKOY,48-323,5-IFU2,1(RTNIF-1),,1620-RTN39222414_SIPAHI,48-228,3-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-2,XMC-2,TX low,TX high,17755.000,18765.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",24.00,24.00,16.50,16.50,-10.00,-10.00,-42.40,-42.00,16.50,16.50,16.40,16.40,-41.70,-41.60,-44.90,-44.80,0,0,0,0,-,-,362.243,362.243,77482,270438,0,0,3569,18394,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,205,-,/,/,/,/,/,/
l-1,,6310-RTN39222417_YAYLADAG_VIP2,48-22417,3-ISV3,1(RTNIF-1),,6426-RTN39222415_DEMIRHAN,48-22415,3-ISV3,1(RTNIF-1),Hybrid(226Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,452,452,V,V,-,-,-,-,15,15,"[15138.000,15348.000]","[14718.000,14928.000]",XMC-2,XMC-2,TX high,TX low,15159.000,14739.000,"1E1,28MHz,1024QAMLight","1E1,28MHz,1024QAMLight",20.00,20.00,18.90,18.90,-10.00,-10.00,-47.50,-47.10,19.00,19.00,18.90,18.90,-46.10,-45.40,-50.00,-49.90,1,1,0,0,0.00,0.00,222.636,222.636,236546,191246,0,0,127,1296,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,211,-,1,1,/,/,Master,Master
l-2,,6310-RTN39222417_YAYLADAG_VIP2,48-22417,5-ISV3,1(RTNIF-1),,6426-RTN39222415_DEMIRHAN,48-22415,5-ISV3,1(RTNIF-1),Hybrid(226Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,452,452,H,H,-,-,-,-,15,15,"[15138.000,15348.000]","[14718.000,14928.000]",XMC-2,XMC-2,TX high,TX low,15159.000,14739.000,"1E1,28MHz,1024QAMLight","1E1,28MHz,1024QAMLight",20.00,20.00,19.00,18.90,-10.00,-10.00,-47.10,-47.80,19.00,19.00,18.90,18.90,-45.60,-46.00,-49.60,-50.50,1,1,0,0,0.00,0.00,222.636,222.636,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,212,-,1,1,/,/,Slave,Slave
l-1,,1618-RTN392202_DSI,48-202,3-IFU2,1(RTNIF-1),,1218-RTN392138_CANAKKALE,48-138,3-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18480.000]","[19190.000,19490.000]",HP,HP,TX low,TX high,18360.000,19370.000,"1E1,56MHz,256QAM","1E1,56MHz,256QAM",19.00,19.00,17.00,17.00,-10.00,-10.00,-39.80,-40.00,17.00,17.00,17.00,17.00,-39.00,-40.00,-42.90,-40.70,1,1,0,0,0.00,0.00,360.169,360.169,346853,146227,0,0,48377,16079,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,214,-,/,/,/,/,/,/
l-2,,1517-RTN392200_KARAKOL,48-200,3-IFU2,1(RTNIF-1),,1218-RTN392138_CANAKKALE,48-138,4-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18480.000]","[19190.000,19490.000]",HP,HP,TX low,TX high,18415.000,19425.000,"1E1,56MHz,256QAM","1E1,56MHz,256QAM",20.00,20.00,11.00,9.00,-10.00,-10.00,-43.30,-43.30,11.00,9.00,11.00,9.00,-42.70,-42.60,-44.00,-43.40,1,1,0,0,0.00,0.00,360.169,360.169,56123,175613,0,0,4244,13721,Enabled,Enabled,-35.00,-35.00,-50.00,-50.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,215,-,/,/,/,/,/,/
l-6,,1212-RTN392284_IKIBUCUK_MIL,48-284,3-ISX2,1(RTNIF-1),,1218-RTN392137_CANAKKALE,48-137,5-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-2,XMC-2,TX low,TX high,22428.000,23436.000,"2E1,56MHz,256QAM","2E1,56MHz,256QAM",21.00,20.00,15.50,15.40,-10.00,-10.00,-36.60,-38.40,15.50,15.40,15.50,15.30,-35.90,-38.20,-37.20,-38.70,2,2,0,0,0.00,0.00,357.941,357.941,353369,119553,0,0,97173,18633,Enabled,Enabled,-30.00,-30.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,219,-,/,/,/,/,/,/
l-11,,1116-RTN392271_YAYLA_APARTMENT,48-271,3-ISX2,1(RTNIF-1),,6320-RTN392140_ZEYTINLIK_VIP2,48-140,10-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-2,XMC-2,TX low,TX high,37590.000,38850.000,"1E1,56MHz,256QAM","1E1,56MHz,256QAM",20.00,20.00,14.00,14.00,-10.00,-10.00,-40.10,-40.10,14.00,14.10,14.00,14.00,-38.10,-39.60,-46.20,-46.30,1,1,0,0,0.00,0.00,360.014,360.016,256852,104282,0,0,45090,5552,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,222,-,/,/,/,/,/,/
l-5,,1205-RTN392777_ORTAKOY,48-777,3-ISV3,1(RTNIF-1),,1684-RTN392666_SELVILITEPE_TRANSMISYON_KULE,48-666,3-ISV3,1(RTNIF-1),Hybrid(453Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,906,906,V,V,-,-,-,-,15,15,"[14718.000,14928.000]","[15138.000,15348.000]",XMC-2,XMC-2,TX low,TX high,14809.000,15229.000,"1E1,56MHz,1024QAMLight","1E1,56MHz,1024QAMLight",25.00,25.00,18.90,18.90,-10.00,-10.00,-41.00,-40.40,19.00,/,18.90,/,-39.10,/,-50.70,/,1,1,0,0,0.00,0.00,450.173,450.173,723,63319,0,0,27,25,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,QPSK,QPSK,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,225,-,1,1,PLA,/,Master,Master
l-1,,1218-RTN392137_CANAKKALE,48-137,7-ISX2,1(RTNIF-1),,1512-RTN392260_AYLUKA,48-260,3-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-2,XMC-2,TX high,TX low,38346.000,37086.000,"2E1,56MHz,256QAM","2E1,56MHz,256QAM",17.00,17.00,11.90,12.10,-10.00,-10.00,-41.10,-40.60,11.90,14.10,11.90,7.90,-39.80,-35.00,-41.30,-56.90,2,2,0,0,0.00,0.00,357.941,357.938,175767,351641,917,0,15574,58511,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,250,-,/,/,/,/,/,/
l-9,,6320-RTN392140_ZEYTINLIK_VIP2,48-140,9-ISV3,1(RTNIF-1),,4636-RTN392148_GAU_SPECTRUM,48-148,3-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,"[25109.000,25445.000]","[26117.000,26453.000]",XMC-2,XMC-2,TX low,TX high,25417.000,26425.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",21.00,21.00,15.00,15.00,-10.00,-10.00,-35.90,-35.20,15.10,15.10,15.00,15.00,-35.50,-34.60,-38.90,-38.10,0,0,0,0,-,-,445.542,445.546,151774,365725,0,436,4233,25860,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,1024QAMLight,QPSKStrong,QPSKStrong,255,-,/,/,/,/,/,/
l-11,,1638-RTN392412_TUFEKCI,48-412,1-SHXA2,1(MEVSIM ),,4612-RTN392413_DEGIRMENLIK_YOL_EPDK,48-413,1-SHXA2,1(MEVSIM),Hybrid(183Mbit/s),-,None,/,-,/,-,/,-,/,-,/,-,-,-,-,-,-,-,-,0,-,23,/,"[22260.000,22610.000]",/,/,/,TX low,/,22554.000,/,"-,28MHz,256QAM",/,22.00,/,20.30,/,-20.00,/,-90.00,/,20.40,/,20.20,/,-90.00,/,-90.00,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Disabled,/,-,/,-,/,Disabled,/,-,/,-,/,Enabled,/,256QAM,/,16QAM,/,2048QAM,/,QPSKStrong,/,258,-,/,/,/,/,/,/
l-1,,1638-RTN392411_TUFEKCI,48-411,1-SHXA2,1(MEVSIM),,4613-RTN392410_DEGIRMENLIK_GOLET_EPDK,48-410,1-SHXA2,1(MEVSIM ),Hybrid(183Mbit/s),-,None,/,-,/,-,/,-,/,-,/,-,-,-,-,-,-,-,-,0,-,23,/,"[22260.000,22610.000]",/,/,/,TX low,/,22442.000,/,"-,28MHz,256QAM",/,23.50,/,20.30,/,-20.00,/,-90.00,/,20.70,/,20.20,/,-90.00,/,-90.00,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Disabled,/,-,/,-,/,Disabled,/,-,/,-,/,Enabled,/,256QAM,/,16QAM,/,2048QAM,/,QPSKStrong,/,260,-,/,/,/,/,/,/
l-2,,1192-RTN392755_AYLUKA_SOSYAL_KONUTLAR,48-70,3-ISX2,1(RTNIF-1),,1218-RTN392137_CANAKKALE,48-137,6-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,"[26117.000,26453.000]","[25109.000,25445.000]",XMC-2,XMC-3,TX high,TX low,26201.000,25193.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",18.00,18.00,16.10,17.00,-10.00,-10.00,-40.20,-40.00,16.20,17.20,16.00,16.90,-39.50,-39.80,-40.30,-40.40,0,0,0,0,-,-,362.092,362.092,325490,132502,0,396,44601,10025,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,261,-,/,/,/,/,/,/
l-3,,1182-RTN392350_GIRNE_TURK_MAHALLESI,48-350,4-IFU2,1(RTNIF-1),,6303-RTN392164_GIRNE_TD_VIP2,48-164,4-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,"[26117.000,26453.000]","[25109.000,25445.000]",XMC-2,XMC-2,TX high,TX low,26425.000,25417.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",20.00,20.00,6.00,3.80,-10.00,-10.00,-41.60,-42.10,19.60,20.00,0.10,1.80,-34.00,-31.10,-69.60,-70.00,0,0,0,0,-,-,362.243,362.243,337297,136901,0,1171,84271,17546,Enabled,Enabled,-35.00,-35.00,-50.00,-50.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,262,-,/,/,/,/,/,/
l-8,,1183-RTN392107_GIRNE_ASKERI_HASTANE,48-107,3-ISV3,1(RTNIF-1),,6320-RTN392140_ZEYTINLIK_VIP2,48-140,7-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,"[26117.000,26453.000]","[25109.000,25445.000]",XMC-2,XMC-2,TX high,TX low,26145.000,25137.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",18.00,18.00,15.00,15.10,-10.00,-10.00,-45.40,-44.50,15.10,15.10,15.00,15.00,-44.70,-43.70,-48.00,-47.50,0,0,0,0,-,-,445.546,445.542,318093,132319,0,0,39762,6531,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,1024QAMLight,2048QAM,QPSKStrong,QPSKStrong,265,-,/,/,/,/,/,/
l-9,,6324-RTN39276_LEFKOSA_TD_VIP2,48-76,3-ISV3,1(RTNIF-1),,6316-RTN3921992_DOGRUYOL,48-1992,4-ISV3,1(RTNIF-1),Hybrid(364Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,728,0,V,V,-,-,-,-,7,7,"[7729.000,7813.000]","[7484.000,7568.000]",XMC-2,XMC-2,TX high,TX low,7785.000,7540.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",22.50,22.50,19.90,20.00,-10.00,-10.00,-41.90,-40.60,20.00,20.00,19.90,19.90,-41.20,-39.50,-44.30,-43.10,0,0,0,0,-,-,363.459,363.459,51688,36866,0,0,269,1908,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,266,-,1,1,PLA,/,Master,Master
l-10,,6324-RTN39276_LEFKOSA_TD_VIP2,48-76,5-ISV3,1(RTNIF-1),,6316-RTN3921992_DOGRUYOL,48-1992,6-ISV3,1(RTNIF-1),Hybrid(364Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,728,0,H,H,-,-,-,-,7,7,"[7729.000,7813.000]","[7484.000,7568.000]",XMC-2,XMC-2,TX high,TX low,7785.000,7540.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",22.50,22.50,20.00,20.00,-10.00,-10.00,-42.20,-41.90,20.00,20.00,19.90,19.90,-41.10,-40.40,-44.90,-45.00,0,0,0,0,-,-,363.459,363.459,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,267,-,1,1,PLA,/,Slave,Slave
